"id","addtime","schoolname","nianfen","degreetype","specname","speccode","departname","totalscore","politics","english","specialone","specialtwo","specremark"
"3480","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","劳动经济学","020207","不区分院系","346","48","48","72","72",""
"3481","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","发展经济学","0202Z2","不区分院系","346","48","48","72","72",""
"3482","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","法学","030100","不区分院系","326","45","45","68","68",""
"3483","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","政治学理论","030201","不区分院系","326","45","45","68","68",""
"3484","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","中外政治制度","030202","不区分院系","326","45","45","68","68",""
"3485","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","中共党史","030204","不区分院系","326","45","45","68","68",""
"3486","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","公共政策与公共管理","0302Z1","不区分院系","326","45","45","68","68",""
"3487","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","社会学","030301","不区分院系","326","45","45","68","68",""
"3488","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","人口学","030302","不区分院系","326","45","45","68","68",""
"3489","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","人类学","030303","不区分院系","326","45","45","68","68",""
"3490","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","马克思主义理论","030500","不区分院系","326","45","45","68","68",""
"3491","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","法律（非法学）","035101","不区分院系","326","45","45","68","68",""
"3492","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","法律（法学）","035102","不区分院系","326","45","45","68","68",""
"3493","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","社会工作","035200","不区分院系","326","45","45","68","68",""
"3494","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","中国语言文学","050100","不区分院系","363","54","54","81","81",""
"3495","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","新闻传播学","050300","不区分院系","363","54","54","81","81",""
"3496","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","新闻与传播","055200","不区分院系","363","54","54","81","81",""
"3497","2025-04-13 15:00:27","四川省社会科学院","2023","学术型硕士","中国史","060200","不区分院系","336","46","46","138","0",""
"3498","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","文化遗产","065103","不区分院系","336","46","46","138","0",""
"3499","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","农业管理","095137","不区分院系","251","33","33","50","50",""
"3500","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","农村发展","095138","不区分院系","251","33","33","50","50",""
"3501","2025-04-13 15:00:27","四川省社会科学院","2023","专业型硕士","工商管理","125100","不区分院系","167","0","41","82","0",""
"3502","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","哲学","010100","不区分院系","314","45","45","68","68",""
"3503","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","区域经济学","020202","不区分院系","360","52","52","78","78",""
"3504","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","金融学","020204","不区分院系","360","52","52","78","78",""
"3505","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","产业经济学","020205","不区分院系","360","52","52","78","78",""
"3506","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","劳动经济学","020207","不区分院系","360","52","52","78","78",""
"3507","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","发展经济学","0202Z2","不区分院系","360","52","52","78","78",""
"3508","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","法学","030100","不区分院系","335","46","46","69","69",""
"3509","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","政治学理论","030201","不区分院系","335","46","46","69","69",""
"3510","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","中外政治制度","030202","不区分院系","335","46","46","69","69",""
"3511","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","中共党史","030204","不区分院系","335","46","46","69","69",""
"3512","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","公共政策与公共管理","0302Z1","不区分院系","335","46","46","69","69",""
"3513","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","社会学","030301","不区分院系","335","46","46","69","69",""
"3514","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","人口学","030302","不区分院系","335","46","46","69","69",""
"3515","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","人类学","030303","不区分院系","335","46","46","69","69",""
"3516","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","马克思主义理论","030500","不区分院系","335","46","46","69","69",""
"3517","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","法律（非法学）","035101","不区分院系","335","46","46","69","69",""
"3518","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","法律（法学）","035102","不区分院系","335","46","46","69","69",""
"3519","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","社会工作","035200","不区分院系","335","46","46","69","69",""
"3520","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","中国语言文学","050100","不区分院系","367","56","56","84","84",""
"3521","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","新闻传播学","050300","不区分院系","367","56","56","84","84",""
"3522","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","新闻与传播","055200","不区分院系","367","56","56","84","84",""
"3523","2025-04-13 15:00:28","四川省社会科学院","2022","学术型硕士","中国史","060200","不区分院系","336","46","46","138","0",""
"3524","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","文化遗产","065103","不区分院系","336","46","46","138","0",""
"3525","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","农业管理","095137","不区分院系","252","33","33","50","50",""
"3526","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","农村发展","095138","不区分院系","252","33","33","50","50",""
"3527","2025-04-13 15:00:28","四川省社会科学院","2022","专业型硕士","工商管理","125100","不区分院系","170","0","42","84","0",""
"3528","2025-04-13 15:00:32","四川大学","2025","专业型硕士","金融","0251","不区分院系","365","58","58","87","87",""
"3529","2025-04-13 15:00:32","四川大学","2025","专业型硕士","应用统计","0252","不区分院系","365","58","58","87","87",""
"3530","2025-04-13 15:00:32","四川大学","2025","学术型硕士","经济学","02","不区分院系","325","55","55","83","83",""
"3531","2025-04-13 15:00:32","四川大学","2025","专业型硕士","法律（非法学）","035101","法学院","335","58","58","87","87",""
"3532","2025-04-13 15:00:32","四川大学","2025","专业型硕士","法律（法学）","035102","法学院","335","58","58","87","87",""
"3533","2025-04-13 15:00:32","四川大学","2025","学术型硕士","马克思主义理论","0305","不区分院系","365","58","58","87","87",""
"3534","2025-04-13 15:00:32","四川大学","2025","专业型硕士","社会工作","0352","不区分院系","340","50","50","75","75",""
"3535","2025-04-13 15:00:32","四川大学","2025","学术型硕士","法学","03","不区分院系","335","55","55","83","83",""
"3536","2025-04-13 15:00:32","四川大学","2025","学术型硕士","体育学","0403","不区分院系","320","45","45","135","135",""
"3537","2025-04-13 15:00:32","四川大学","2025","专业型硕士","体育","0452","不区分院系","340","53","53","159","159",""
"3538","2025-04-13 15:00:32","四川大学","2025","专业型硕士","国际中文教育","0453","不区分院系","345","55","55","83","83",""
"3539","2025-04-13 15:00:32","四川大学","2025","专业型硕士","应用心理","0454","不区分院系","345","55","55","165","165",""
"3540","2025-04-13 15:00:32","四川大学","2025","专业型硕士","翻译","0551","不区分院系","365","60","60","90","90",""
"3541","2025-04-13 15:00:32","四川大学","2025","专业型硕士","新闻与传播","0552","不区分院系","360","60","60","90","90",""
"3542","2025-04-13 15:00:32","四川大学","2025","专业型硕士","出版","0553","不区分院系","355","53","53","80","80",""
"3543","2025-04-13 15:00:32","四川大学","2025","学术型硕士","文学","05","不区分院系","355","53","53","80","80",""
"3544","2025-04-13 15:00:32","四川大学","2025","专业型硕士","博物馆","0651","不区分院系","340","50","50","150","150",""
"3545","2025-04-13 15:00:32","四川大学","2025","学术型硕士","历史学","06","不区分院系","336","45","45","135","135",""
"3546","2025-04-13 15:00:32","四川大学","2025","学术型硕士","理学","07","不区分院系","305","50","50","75","75",""
"3547","2025-04-13 15:00:32","四川大学","2025","专业型硕士","软件工程","085405","计算机学院（软件学院、智能科学与技术学院）","280","45","45","68","68",""
"3548","2025-04-13 15:00:32","四川大学","2025","专业型硕士","电气工程","085801","电气工程学院","355","58","58","87","87",""
"3549","2025-04-13 15:00:32","四川大学","2025","学术型硕士","力学","0801","不区分院系","300","45","45","68","68",""
"3550","2025-04-13 15:00:32","四川大学","2025","学术型硕士","动力工程及工程热物理","0807","不区分院系","300","45","45","68","68",""
"3551","2025-04-13 15:00:32","四川大学","2025","学术型硕士","水利工程","0815","不区分院系","300","45","45","68","68",""
"3552","2025-04-13 15:00:32","四川大学","2025","学术型硕士","航空宇航科学与技术","0825","不区分院系","300","45","45","68","68",""
"3553","2025-04-13 15:00:32","四川大学","2025","学术型硕士","核科学与技术","0827","不区分院系","300","45","45","68","68",""
"3554","2025-04-13 15:00:32","四川大学","2025","专业型硕士","城乡规划","0853","不区分院系","305","50","50","75","75",""
"3555","2025-04-13 15:00:32","四川大学","2025","专业型硕士","电子信息","0854","不区分院系","345","53","53","80","80",""
"3556","2025-04-13 15:00:32","四川大学","2025","专业型硕士","机械","0855","不区分院系","350","55","55","83","83",""
"3557","2025-04-13 15:00:32","四川大学","2025","专业型硕士","材料与化工","0856","不区分院系","300","45","45","68","68",""
"3558","2025-04-13 15:00:32","四川大学","2025","专业型硕士","资源与环境","0857","不区分院系","310","53","53","80","80",""
"3559","2025-04-13 15:00:32","四川大学","2025","专业型硕士","能源动力","0858","不区分院系","290","45","45","68","68",""
"3560","2025-04-13 15:00:32","四川大学","2025","专业型硕士","土木水利","0859","不区分院系","325","55","55","83","83",""
"3561","2025-04-13 15:00:32","四川大学","2025","专业型硕士","生物与医药","0860","不区分院系","290","45","45","68","68",""
"3562","2025-04-13 15:00:32","四川大学","2025","专业型硕士","风景园林","0862","不区分院系","345","55","55","83","83",""
"3563","2025-04-13 15:00:32","四川大学","2025","学术型硕士","工学（不含工学照顾专业）","08","不区分院系","310","50","50","75","75",""
"3564","2025-04-13 15:00:32","四川大学","2025","专业型硕士","林业","0954","不区分院系","310","55","55","83","83",""
"3565","2025-04-13 15:00:32","四川大学","2025","专业型硕士","临床医学","1051","不区分院系","355","55","55","165","165",""
"3566","2025-04-13 15:00:32","四川大学","2025","专业型硕士","口腔医学","1052","不区分院系","340","55","55","165","165",""
"3567","2025-04-13 15:00:32","四川大学","2025","专业型硕士","公共卫生","1053","不区分院系","325","53","53","159","159",""
"3568","2025-04-13 15:00:32","四川大学","2025","专业型硕士","护理","1054","不区分院系","315","50","50","150","150",""
"3569","2025-04-13 15:00:32","四川大学","2025","专业型硕士","药学","1055","不区分院系","315","50","50","150","150",""
"3570","2025-04-13 15:00:32","四川大学","2025","专业型硕士","医学技术","1058","不区分院系","360","58","58","174","174",""
"3571","2025-04-13 15:00:32","四川大学","2025","学术型硕士","医学（不含中医类照顾专业）","10","不区分院系","330","50","50","150","150",""
"3572","2025-04-13 15:00:32","四川大学","2025","专业型硕士","工程管理","125601","商学院","205","0","60","120","0",""
"3573","2025-04-13 15:00:32","四川大学","2025","学术型硕士","工商管理学","1202","不区分院系","333","50","50","75","75",""
"3574","2025-04-13 15:00:32","四川大学","2025","专业型硕士","工商管理","1251","不区分院系","151","0","40","80","0",""
"3575","2025-04-13 15:00:32","四川大学","2025","专业型硕士","公共管理","1252","不区分院系","180","0","50","100","0",""
"3576","2025-04-13 15:00:32","四川大学","2025","专业型硕士","会计","1253","不区分院系","194","0","50","100","0",""
"3577","2025-04-13 15:00:32","四川大学","2025","专业型硕士","旅游管理","1254","不区分院系","180","0","53","106","0",""
"3578","2025-04-13 15:00:32","四川大学","2025","专业型硕士","图书情报","1255","不区分院系","220","0","60","120","0",""
"3579","2025-04-13 15:00:32","四川大学","2025","专业型硕士","工程管理","1256","不区分院系","225","0","60","120","0",""
"3580","2025-04-13 15:00:32","四川大学","2025","专业型硕士","审计","1257","不区分院系","240","0","60","120","0",""
"3581","2025-04-13 15:00:32","四川大学","2025","学术型硕士","管理学","12","不区分院系","360","58","58","87","87",""
"3582","2025-04-13 15:00:32","四川大学","2025","专业型硕士","美术与书法","1356","不区分院系","360","55","55","83","83",""
"3583","2025-04-13 15:00:32","四川大学","2025","专业型硕士","设计","1357","不区分院系","355","60","60","90","90",""
"3584","2025-04-13 15:00:32","四川大学","2025","学术型硕士","艺术学","13","不区分院系","355","50","50","75","75",""
"3585","2025-04-13 15:00:32","四川大学","2025","专业型硕士","文物","1451","不区分院系","290","45","45","68","68",""
"3586","2025-04-13 15:00:32","四川大学","2025","学术型硕士","交叉学科","14","不区分院系","295","45","45","68","68",""
"3587","2025-04-13 15:00:32","四川大学","2025","专业型硕士","金融","0251","不区分院系","365","58","58","87","87",""
"3588","2025-04-13 15:00:32","四川大学","2025","专业型硕士","应用统计","0252","不区分院系","365","58","58","87","87",""
"3589","2025-04-13 15:00:32","四川大学","2025","学术型硕士","经济学","02","不区分院系","325","55","55","83","83",""
"3590","2025-04-13 15:00:32","四川大学","2025","专业型硕士","法律（非法学）","035101","法学院","335","58","58","87","87",""
"3591","2025-04-13 15:00:32","四川大学","2025","专业型硕士","法律（法学）","035102","法学院","335","58","58","87","87",""
"3592","2025-04-13 15:00:32","四川大学","2025","学术型硕士","马克思主义理论","0305","不区分院系","365","58","58","87","87",""
"3593","2025-04-13 15:00:32","四川大学","2025","专业型硕士","社会工作","0352","不区分院系","340","50","50","75","75",""
"3594","2025-04-13 15:00:32","四川大学","2025","学术型硕士","法学","03","不区分院系","335","55","55","83","83",""
"3595","2025-04-13 15:00:32","四川大学","2025","学术型硕士","体育学","0403","不区分院系","320","45","45","135","135",""
"3596","2025-04-13 15:00:32","四川大学","2025","专业型硕士","体育","0452","不区分院系","340","53","53","159","159",""
"3597","2025-04-13 15:00:32","四川大学","2025","专业型硕士","国际中文教育","0453","不区分院系","345","55","55","83","83",""
"3598","2025-04-13 15:00:32","四川大学","2025","专业型硕士","应用心理","0454","不区分院系","345","55","55","165","165",""
"3599","2025-04-13 15:00:32","四川大学","2025","专业型硕士","翻译","0551","不区分院系","365","60","60","90","90",""
"3600","2025-04-13 15:00:32","四川大学","2025","专业型硕士","新闻与传播","0552","不区分院系","360","60","60","90","90",""
"3601","2025-04-13 15:00:32","四川大学","2025","专业型硕士","出版","0553","不区分院系","355","53","53","80","80",""
"3602","2025-04-13 15:00:32","四川大学","2025","学术型硕士","文学","05","不区分院系","355","53","53","80","80",""
"3603","2025-04-13 15:00:32","四川大学","2025","专业型硕士","博物馆","0651","不区分院系","340","50","50","150","150",""
"3604","2025-04-13 15:00:32","四川大学","2025","学术型硕士","历史学","06","不区分院系","336","45","45","135","135",""
"3605","2025-04-13 15:00:32","四川大学","2025","学术型硕士","理学","07","不区分院系","305","50","50","75","75",""
"3606","2025-04-13 15:00:32","四川大学","2025","专业型硕士","软件工程","085405","计算机学院（软件学院、智能科学与技术学院）","280","45","45","68","68",""
"3607","2025-04-13 15:00:32","四川大学","2025","专业型硕士","电气工程","085801","电气工程学院","355","58","58","87","87",""
"3608","2025-04-13 15:00:32","四川大学","2025","学术型硕士","力学","0801","不区分院系","300","45","45","68","68",""
"3609","2025-04-13 15:00:32","四川大学","2025","学术型硕士","动力工程及工程热物理","0807","不区分院系","300","45","45","68","68",""
"3610","2025-04-13 15:00:32","四川大学","2025","学术型硕士","水利工程","0815","不区分院系","300","45","45","68","68",""
"3611","2025-04-13 15:00:32","四川大学","2025","学术型硕士","航空宇航科学与技术","0825","不区分院系","300","45","45","68","68",""
"3612","2025-04-13 15:00:32","四川大学","2025","学术型硕士","核科学与技术","0827","不区分院系","300","45","45","68","68",""
"3613","2025-04-13 15:00:32","四川大学","2025","专业型硕士","城乡规划","0853","不区分院系","305","50","50","75","75",""
"3614","2025-04-13 15:00:32","四川大学","2025","专业型硕士","电子信息","0854","不区分院系","345","53","53","80","80",""
"3615","2025-04-13 15:00:32","四川大学","2025","专业型硕士","机械","0855","不区分院系","350","55","55","83","83",""
"3616","2025-04-13 15:00:32","四川大学","2025","专业型硕士","材料与化工","0856","不区分院系","300","45","45","68","68",""
"3617","2025-04-13 15:00:32","四川大学","2025","专业型硕士","资源与环境","0857","不区分院系","310","53","53","80","80",""
"3618","2025-04-13 15:00:32","四川大学","2025","专业型硕士","能源动力","0858","不区分院系","290","45","45","68","68",""
"3619","2025-04-13 15:00:32","四川大学","2025","专业型硕士","土木水利","0859","不区分院系","325","55","55","83","83",""
"3620","2025-04-13 15:00:32","四川大学","2025","专业型硕士","生物与医药","0860","不区分院系","290","45","45","68","68",""
"3621","2025-04-13 15:00:32","四川大学","2025","专业型硕士","风景园林","0862","不区分院系","345","55","55","83","83",""
"3622","2025-04-13 15:00:32","四川大学","2025","学术型硕士","工学（不含工学照顾专业）","08","不区分院系","310","50","50","75","75",""
"3623","2025-04-13 15:00:32","四川大学","2025","专业型硕士","林业","0954","不区分院系","310","55","55","83","83",""
"3624","2025-04-13 15:00:32","四川大学","2025","专业型硕士","临床医学","1051","不区分院系","355","55","55","165","165",""
"3625","2025-04-13 15:00:32","四川大学","2025","专业型硕士","口腔医学","1052","不区分院系","340","55","55","165","165",""
"3626","2025-04-13 15:00:32","四川大学","2025","专业型硕士","公共卫生","1053","不区分院系","325","53","53","159","159",""
"3627","2025-04-13 15:00:32","四川大学","2025","专业型硕士","护理","1054","不区分院系","315","50","50","150","150",""
"3628","2025-04-13 15:00:32","四川大学","2025","专业型硕士","药学","1055","不区分院系","315","50","50","150","150",""
"3629","2025-04-13 15:00:32","四川大学","2025","专业型硕士","医学技术","1058","不区分院系","360","58","58","174","174",""
"3630","2025-04-13 15:00:32","四川大学","2025","学术型硕士","医学（不含中医类照顾专业）","10","不区分院系","330","50","50","150","150",""
"3631","2025-04-13 15:00:32","四川大学","2025","专业型硕士","工程管理","125601","商学院","205","0","60","120","0",""
"3632","2025-04-13 15:00:32","四川大学","2025","学术型硕士","工商管理学","1202","不区分院系","333","50","50","75","75",""
"3633","2025-04-13 15:00:32","四川大学","2025","专业型硕士","工商管理","1251","不区分院系","151","0","40","80","0",""
"3634","2025-04-13 15:00:32","四川大学","2025","专业型硕士","公共管理","1252","不区分院系","180","0","50","100","0",""
"3635","2025-04-13 15:00:32","四川大学","2025","专业型硕士","会计","1253","不区分院系","194","0","50","100","0",""
"3636","2025-04-13 15:00:32","四川大学","2025","专业型硕士","旅游管理","1254","不区分院系","180","0","53","106","0",""
"3637","2025-04-13 15:00:32","四川大学","2025","专业型硕士","图书情报","1255","不区分院系","220","0","60","120","0",""
"3638","2025-04-13 15:00:32","四川大学","2025","专业型硕士","工程管理","1256","不区分院系","225","0","60","120","0",""
"3639","2025-04-13 15:00:32","四川大学","2025","专业型硕士","审计","1257","不区分院系","240","0","60","120","0",""
"3640","2025-04-13 15:00:32","四川大学","2025","学术型硕士","管理学","12","不区分院系","360","58","58","87","87",""
"3641","2025-04-13 15:00:32","四川大学","2025","专业型硕士","美术与书法","1356","不区分院系","360","55","55","83","83",""
"3642","2025-04-13 15:00:32","四川大学","2025","专业型硕士","设计","1357","不区分院系","355","60","60","90","90",""
"3643","2025-04-13 15:00:32","四川大学","2025","学术型硕士","艺术学","13","不区分院系","355","50","50","75","75",""
"3644","2025-04-13 15:00:32","四川大学","2025","专业型硕士","文物","1451","不区分院系","290","45","45","68","68",""
"3645","2025-04-13 15:00:32","四川大学","2025","学术型硕士","交叉学科","14","不区分院系","295","45","45","68","68",""
"3646","2025-04-13 15:00:34","四川大学","2024","学术型硕士","哲学","01","不区分院系","380","60","60","90","90",""
"3647","2025-04-13 15:00:34","四川大学","2024","专业型硕士","金融","0251","不区分院系","370","60","60","90","90",""
"3648","2025-04-13 15:00:34","四川大学","2024","专业型硕士","应用统计","0252","不区分院系","370","60","60","90","90",""
"3649","2025-04-13 15:00:34","四川大学","2024","学术型硕士","经济学","02","不区分院系","360","55","55","83","83",""
"3650","2025-04-13 15:00:34","四川大学","2024","专业型硕士","法律（非法学）","035101","法学院","350","60","60","90","90",""
"3651","2025-04-13 15:00:34","四川大学","2024","专业型硕士","法律（法学）","035102","法学院","365","60","60","90","90",""
"3652","2025-04-13 15:00:34","四川大学","2024","专业型硕士","社会工作","0352","不区分院系","331","47","47","71","71",""
"3653","2025-04-13 15:00:34","四川大学","2024","学术型硕士","法学","03","不区分院系","380","60","60","90","90",""
"3654","2025-04-13 15:00:34","四川大学","2024","学术型硕士","体育学","0403","不区分院系","313","41","41","123","0",""
"3655","2025-04-13 15:00:34","四川大学","2024","专业型硕士","体育","0452","不区分院系","345","50","50","150","0",""
"3656","2025-04-13 15:00:34","四川大学","2024","专业型硕士","国际中文教育","0453","不区分院系","380","60","60","90","90",""
"3657","2025-04-13 15:00:34","四川大学","2024","专业型硕士","应用心理","0454","不区分院系","360","60","60","180","0",""
"3658","2025-04-13 15:00:34","四川大学","2024","学术型硕士","新闻传播学","0503","不区分院系","370","60","60","90","90",""
"3659","2025-04-13 15:00:34","四川大学","2024","专业型硕士","翻译","0551","不区分院系","390","60","60","90","90",""
"3660","2025-04-13 15:00:34","四川大学","2024","专业型硕士","新闻与传播","0552","不区分院系","375","60","60","90","90",""
"3661","2025-04-13 15:00:34","四川大学","2024","专业型硕士","出版","0553","不区分院系","375","60","60","90","90",""
"3662","2025-04-13 15:00:34","四川大学","2024","学术型硕士","文学","05","不区分院系","390","60","60","90","90",""
"3663","2025-04-13 15:00:34","四川大学","2024","学术型硕士","中国史","0602","不区分院系","350","60","60","180","0",""
"3664","2025-04-13 15:00:34","四川大学","2024","专业型硕士","博物馆","0651","不区分院系","370","60","60","180","0",""
"3665","2025-04-13 15:00:34","四川大学","2024","学术型硕士","历史学","06","不区分院系","390","60","60","180","0",""
"3666","2025-04-13 15:00:34","四川大学","2024","学术型硕士","理学","07","不区分院系","325","50","50","75","75",""
"3667","2025-04-13 15:00:34","四川大学","2024","学术型硕士","力学","0801","不区分院系","300","45","45","68","68",""
"3668","2025-04-13 15:00:34","四川大学","2024","学术型硕士","动力工程及工程热物理","0807","不区分院系","300","45","45","68","68",""
"3669","2025-04-13 15:00:34","四川大学","2024","学术型硕士","土木工程","0814","不区分院系","300","45","45","68","68",""
"3670","2025-04-13 15:00:34","四川大学","2024","学术型硕士","水利工程","0815","不区分院系","300","45","45","68","68",""
"3671","2025-04-13 15:00:34","四川大学","2024","学术型硕士","化学工程与技术","0817","不区分院系","300","45","45","68","68",""
"3672","2025-04-13 15:00:34","四川大学","2024","学术型硕士","航空宇航科学与技术","0825","不区分院系","300","45","45","68","68",""
"3673","2025-04-13 15:00:34","四川大学","2024","学术型硕士","核科学与技术","0827","不区分院系","300","45","45","68","68",""
"3674","2025-04-13 15:00:34","四川大学","2024","专业型硕士","城乡规划","0853","不区分院系","335","60","60","90","90",""
"3675","2025-04-13 15:00:34","四川大学","2024","专业型硕士","电子信息","0854","不区分院系","320","50","50","75","75",""
"3676","2025-04-13 15:00:34","四川大学","2024","专业型硕士","机械","0855","不区分院系","305","45","45","68","68",""
"3677","2025-04-13 15:00:34","四川大学","2024","专业型硕士","材料与化工","0856","不区分院系","300","45","45","68","68",""
"3678","2025-04-13 15:00:34","四川大学","2024","专业型硕士","资源与环境","0857","不区分院系","300","45","45","68","68",""
"3679","2025-04-13 15:00:34","四川大学","2024","专业型硕士","能源动力","0858","不区分院系","345","55","55","83","83",""
"3680","2025-04-13 15:00:34","四川大学","2024","专业型硕士","土木水利","0859","不区分院系","315","45","45","68","68",""
"3681","2025-04-13 15:00:34","四川大学","2024","专业型硕士","生物与医药","0860","不区分院系","300","45","45","68","68",""
"3682","2025-04-13 15:00:34","四川大学","2024","专业型硕士","风景园林","0862","不区分院系","325","55","55","83","83",""
"3683","2025-04-13 15:00:34","四川大学","2024","学术型硕士","工学（不含工学照顾专业）","08","不区分院系","310","50","50","75","75",""
"3684","2025-04-13 15:00:34","四川大学","2024","专业型硕士","林业","0954","不区分院系","340","60","60","90","90",""
"3685","2025-04-13 15:00:34","四川大学","2024","专业型硕士","临床医学","1051","不区分院系","360","60","60","180","0",""
"3686","2025-04-13 15:00:34","四川大学","2024","专业型硕士","口腔医学","1052","不区分院系","370","60","60","180","0",""
"3687","2025-04-13 15:00:34","四川大学","2024","专业型硕士","公共卫生","1053","不区分院系","350","60","60","180","0",""
"3688","2025-04-13 15:00:34","四川大学","2024","专业型硕士","护理","1054","不区分院系","330","55","55","165","0",""
"3689","2025-04-13 15:00:34","四川大学","2024","专业型硕士","药学","1055","不区分院系","350","60","60","180","0",""
"3690","2025-04-13 15:00:34","四川大学","2024","专业型硕士","医学技术","1058","不区分院系","345","60","60","180","0",""
"3691","2025-04-13 15:00:34","四川大学","2024","学术型硕士","医学（不含中医类照顾专业）","10","不区分院系","340","55","55","165","0",""
"3692","2025-04-13 15:00:34","四川大学","2024","专业型硕士","工程管理","125601","商学院","220","0","60","120","0",""
"3693","2025-04-13 15:00:34","四川大学","2024","学术型硕士","工商管理学","1202","不区分院系","347","50","50","75","75",""
"3694","2025-04-13 15:00:34","四川大学","2024","学术型硕士","信息资源管理","1205","不区分院系","347","50","50","75","75",""
"3695","2025-04-13 15:00:34","四川大学","2024","专业型硕士","工商管理","1251","不区分院系","175","0","50","100","0",""
"3696","2025-04-13 15:00:34","四川大学","2024","专业型硕士","公共管理","1252","不区分院系","185","0","55","110","0",""
"3697","2025-04-13 15:00:34","四川大学","2024","专业型硕士","会计","1253","不区分院系","205","0","60","120","0",""
"3698","2025-04-13 15:00:34","四川大学","2024","专业型硕士","旅游管理","1254","不区分院系","205","0","60","120","0",""
"3699","2025-04-13 15:00:34","四川大学","2024","专业型硕士","图书情报","1255","不区分院系","245","0","60","120","0",""
"3700","2025-04-13 15:00:34","四川大学","2024","专业型硕士","工程管理","1256","不区分院系","240","0","60","120","0",""
"3701","2025-04-13 15:00:34","四川大学","2024","专业型硕士","审计","1257","不区分院系","250","0","60","120","0",""
"3702","2025-04-13 15:00:34","四川大学","2024","学术型硕士","管理学","12","不区分院系","390","60","60","90","90",""
"3703","2025-04-13 15:00:34","四川大学","2024","专业型硕士","美术与书法","1356","不区分院系","362","50","50","75","75",""
"3704","2025-04-13 15:00:34","四川大学","2024","专业型硕士","设计","1357","不区分院系","375","50","50","75","75",""
"3705","2025-04-13 15:00:34","四川大学","2024","学术型硕士","艺术学","13","不区分院系","375","60","60","90","90",""
"3706","2025-04-13 15:00:34","四川大学","2024","学术型硕士","设计学","1403","不区分院系","390","55","55","83","83",""
"3707","2025-04-13 15:00:34","四川大学","2024","学术型硕士","智能科学与技术","1405","不区分院系","300","45","45","68","68",""
"3708","2025-04-13 15:00:34","四川大学","2024","专业型硕士","文物","1451","不区分院系","330","60","60","90","90",""
"3709","2025-04-13 15:00:35","四川大学","2023","学术型硕士","哲学","01","不区分院系","323","45","45","68","68",""
"3710","2025-04-13 15:00:35","四川大学","2023","专业型硕士","金融","0251","不区分院系","380","60","60","90","90",""
"3711","2025-04-13 15:00:35","四川大学","2023","专业型硕士","应用统计","0252","不区分院系","355","50","50","75","75",""
"3712","2025-04-13 15:00:35","四川大学","2023","专业型硕士","审计","0257","不区分院系","254","0","60","120","0",""
"3713","2025-04-13 15:00:35","四川大学","2023","学术型硕士","经济学","02","不区分院系","355","50","50","75","75",""
"3714","2025-04-13 15:00:35","四川大学","2023","专业型硕士","法律（非法学）","035101","不区分院系","345","55","55","83","83",""
